time,tvlusd,tvleth,category
2018-02-03,36972,40.297775404100406,payments
2018-02-02,36758,35.819877410615966,payments
2018-02-01,40817,36.72938656876243,payments
2018-01-31,39023,36.68368162290721,payments
2018-01-30,41159,35.18043660358651,payments
2018-01-29,43276,35.1388877611504,payments
2018-01-28,41076,37.03610199444585,payments
2018-01-27,35400,33.759942016822755,payments
2018-01-26,33565,32.07756338580044,payments
2018-01-25,31183,29.373310349375007,payments
2018-01-24,25087,25.482488217129855,payments
2018-01-23,17650,17.65441360340085,payments
2018-01-22,16878,16.08822884595221,payments
2018-01-21,16959,14.740547588005215,payments
2018-01-20,14230,13.717513688594124,payments
2021-04-24,2715360915,1170439.4124873378,assets
2021-04-23,2810425136,1168746.0279042693,assets
2021-04-22,2884497531,1222255.0746192762,assets
2021-04-21,2888207704,1237603.5171465175,assets
2021-04-20,2819126717,1302257.3526422766,assets
2021-04-19,2874108278,1279724.7751438187,assets
2021-04-18,3094413814,1330793.3004765103,assets
2021-04-17,3198468952,1316816.7809826508,assets
2021-04-16,3325507315,1321722.7528179204,assets
2021-04-15,3258640819,1339747.4053151777,assets
2021-04-14,3186012714,1385463.8693685862,assets
2021-04-13,3020518278,1412678.3799078644,assets
2021-04-12,2931419671,1363799.8888087652,assets
2021-04-11,2932953006,1374907.6532908313,assets
2021-04-10,2927379317,1416519.5572437823,assets
2021-04-09,2951192012,1418740.0004807343,assets
2021-04-08,2782962268,1418944.8108132917,assets
2021-04-07,2860269700,1354108.4320808223,assets
2021-04-06,2878958475,1368053.18092396,assets
2021-04-05,2913695950,1404745.9477962377,assets
2021-04-04,2858461035,1421836.9652805415,assets
2021-04-03,2999539809,1404502.4999297645,assets
2021-04-02,2942574029,1495096.4250692273,assets
2021-04-01,2971668025,1550060.7809590376,assets
2021-03-31,2932695991,1593241.7333528907,assets
2021-03-30,2908424687,1600585.9264762532,assets
2021-03-29,2797056983,1658360.3987810086,assets
2021-03-28,2868275535,1674221.068760215,assets
2021-03-27,2847959959,1676128.3474483993,assets
2021-03-26,2673599170,1683192.104053739,assets
2021-03-25,2708179000,1709244.9650663012,assets
2021-03-24,2821827958,1689413.8526013293,assets
2021-03-23,2910778307,1726942.1759586118,assets
2021-03-22,3098037917,1735595.4717086838,assets
2021-03-21,3170902243,1757248.5233891394,assets
2021-03-20,3177986766,1755706.4930473072,assets
2021-03-19,3211177936,1807383.3151348005,assets
2021-03-18,3272800849,1794721.8088694157,assets
2021-03-17,3185507506,1764941.439874119,assets
2021-03-16,3272665014,1826539.162708667,assets
2021-03-15,3536550922,1912558.9047763261,assets
2021-03-14,3641424315,1894946.6942471315,assets
2021-03-13,3336788545,1888509.4969126543,assets
2021-03-12,3282776723,1796901.1735662948,assets
2021-03-11,3228828216,1797118.1218587721,assets
2021-03-10,3233055661,1728296.7834881807,assets
2021-03-09,3109400486,1698272.172459747,assets
2021-03-08,3076106123,1783167.228766202,assets
2021-03-07,3386390091,2050605.2954747758,assets
2021-03-06,3422168918,2238189.208562515,assets
2021-03-05,3417694306,2219627.932924612,assets
2021-03-04,3556599317,2263346.0293116276,assets
2021-03-03,3420481778,2295240.2469384326,assets
2021-03-02,3492719399,2223727.2223141864,assets
2021-03-01,3251892608,2290452.3356060185,assets
2021-02-28,3361626073,2300828.9059238215,assets
2021-02-27,3405417013,2356314.9208084526,assets
2021-02-26,3522271087,2386588.8952881712,assets
2021-02-25,3749745685,2307805.6418904364,assets
2021-02-24,3638298011,2307539.805289529,assets
2021-02-23,4110196386,2309981.5581233283,assets
2021-02-22,4395023303,2268551.336605811,assets
2021-02-21,4613773313,2402719.108127672,assets
2021-02-20,4596157223,2347649.224883414,assets
2021-02-19,4462368475,2298602.241235436,assets
2021-02-18,4512615291,2437341.160171758,assets
2021-02-17,4272609378,2396222.9975435482,assets
2021-02-16,4248072455,2387174.4692448615,assets
2021-02-15,4321112144,2394618.00932109,assets
2021-02-14,4279283202,2355071.7932913243,assets
2021-02-13,4359569068,2361757.9868898634,assets
2021-02-12,4344034691,2429563.1916285884,assets
2021-02-11,4218806594,2419789.725029539,assets
2021-02-10,4347815349,2451393.1185548124,assets
2021-02-09,3931014741,2246704.963764802,assets
2021-02-08,3464202712,2145203.1210135864,assets
2021-02-07,3507455048,2088591.379946884,assets
2021-02-06,3444290815,2002401.524929073,assets
2021-02-05,3138213603,1963678.5511816936,assets
2021-02-04,3111310516,1869598.1852706473,assets
2021-02-03,2894242605,1911387.85571354,assets
2021-02-02,2668288246,1940291.0456660849,assets
2021-02-01,2589024589,1970158.4246491955,assets
2021-01-31,2680325450,1945069.6656773167,assets
2021-01-30,2671472358,1935891.6193830296,assets
2021-01-29,2619125903,1968927.1050870905,assets
2021-01-28,2399355273,1922082.874446251,assets
2021-01-27,2512580433,1840246.4078807635,assets
2021-01-26,2461614370,1864703.9792138536,assets
2021-01-25,2380145367,1717041.218736248,assets
2021-01-24,2220341603,1799785.6825569237,assets
2021-01-23,2182146799,1763949.622498141,assets
2021-01-22,2040440763,1828073.4681992885,assets
2021-01-21,2333684020,1694082.9879133245,assets
2021-01-20,2309217768,1682919.3368072002,assets
2021-01-19,2275545165,1808413.7970770323,assets
2021-01-18,2182253713,1770390.1487863448,assets
2021-01-17,2145917368,1745088.0856150738,assets
2021-01-16,2157410946,1840150.5838401238,assets
2021-01-15,2205065236,1799172.026762402,assets
2021-01-14,2094110087,1852932.4051461737,assets
2021-01-13,1920773513,1829813.4846767203,assets
2021-01-12,1963258120,1804929.6877872983,assets
2021-01-11,2112139577,1680649.5989623948,assets
2021-01-10,2152234179,1682221.4936689069,assets
2021-01-09,2132139829,1752107.6744186042,assets
2021-01-08,2046964021,1662481.8447619125,assets
2021-01-07,1962223857,1622597.8921864533,assets
2021-01-06,1854953179,1685570.226898927,assets
2021-01-05,1720787105,1661183.8292080162,assets
2021-01-04,1776706970,1822282.2490487082,assets
2021-01-03,1680948861,2179060.2416354464,assets
2021-01-02,1557535415,2135335.9770225245,assets
2021-01-01,1544646948,2094862.6134128978,assets
2020-12-31,1546481740,2056163.564324842,assets
2020-12-30,1768128551,2417391.5821279157,assets
2020-12-29,1657214325,2272803.0240691216,assets
2020-12-28,1647844434,2412338.6874350384,assets
2020-12-27,1641912761,2582882.7903537885,assets
2020-12-26,1578014882,2520710.012459666,assets
2020-12-25,1539555565,2513970.5502939257,assets
2020-12-24,1477977873,2282732.327865814,assets
2020-12-23,1543135067,2452574.0507636797,assets
2020-12-22,1497092506,2469471.6712852996,assets
2020-12-21,1545231148,2443169.0799563616,assets
2020-12-20,1556666705,2395277.2084506606,assets
2020-12-19,1435129599,2234151.5645432463,assets
2020-12-18,1423573125,2226176.560276479,assets
2020-12-17,1359894023,2150812.1894127503,assets
2020-12-16,1468614785,2499982.611286066,assets
2020-12-15,1451167680,2479865.47728904,assets
2020-12-14,1406990499,2384244.7281908756,assets
2020-12-13,1369543592,2400686.425466274,assets
2020-12-12,1311745435,2402112.20883387,assets
2020-12-11,1311681422,2336280.674693645,assets
2020-12-10,1306789581,2281207.263681592,assets
2020-12-09,1261347376,2259507.3373459447,assets
2020-12-08,1317710211,2231440.4440154443,assets
2020-12-07,1291883451,2169846.9061775673,assets
2020-12-06,1256815378,2116385.245432348,assets
2020-12-05,1199370958,2100805.6576343034,assets
2020-12-04,1210765734,1973892.1958297328,assets
2020-12-03,1173530079,1973082.1645341897,assets
2020-12-02,1153421113,1969908.9920071051,assets
2020-12-01,1219415749,1988642.5887571555,assets
2020-11-30,1174887879,2029938.627803311,assets
2020-11-29,1124223130,2082627.4615142366,assets
2020-11-28,1080073730,2064795.216884283,assets
2020-11-27,1092147616,2104249.578050942,assets
2020-11-26,1148869564,2012347.942758053,assets
2020-11-25,1086535879,1806887.8635690883,assets
2020-11-24,1073704890,1773341.1894891574,assets
2020-11-23,1141276499,2037484.3771200054,assets
2020-11-22,1152530880,2101701.1561326087,assets
2020-11-21,1236112527,2453236.9996229187,assets
2020-11-20,1195399009,2548281.8354295455,assets
2020-11-19,1210720588,2538943.480266745,assets
2020-11-18,1167735822,2446288.513669215,assets
2020-11-17,1224400961,2684501.1203683396,assets
2020-11-16,1210932247,2719607.0767641366,assets
2020-11-15,1275105485,2782068.564135012,assets
2020-11-14,1349484258,2847553.8773184777,assets
2020-11-13,1339144632,2902036.2596164267,assets
2020-11-12,1312988127,2838218.211884741,assets
2020-11-11,1279352538,2858313.4967269157,assets
2020-11-10,1253690983,2826875.4267289005,assets
2020-11-09,1205771348,2666632.7885529776,assets
2020-11-08,1181803731,2710372.5225328538,assets
2020-11-07,1224617298,2688984.449519125,assets
2020-11-06,1205996542,2918392.5612235013,assets
2020-11-05,1140739679,2857206.459611772,assets
2020-11-04,1088226623,2825095.075285566,assets
2020-11-03,1060045866,2762478.4770541782,assets
2020-11-02,1064814593,2709451.8905852423,assets
2020-11-01,1048790896,2721093.0545105473,assets
2020-10-31,1035031823,2716690.2622116064,assets
2020-10-30,1019475034,2649432.246160243,assets
2020-10-29,1044604755,2692072.14648352,assets
2020-10-28,1167250406,2909397.821535393,assets
2020-10-27,1153521190,2933227.8645171137,assets
2020-10-26,1840534793,4532443.836189914,assets
2020-10-25,1832881506,4478307.041634089,assets
2020-10-24,1835389510,4494647.998040895,assets
2020-10-23,1904323362,4613745.274379164,assets
2020-10-22,1799039492,4624185.816733069,assets
2020-10-21,1538034174,4191285.627861348,assets
2020-10-20,1450378097,3841247.144975899,assets
2020-10-19,1429736243,3795424.058932838,assets
2020-10-18,1335419636,3623638.8787887003,assets
2020-10-17,1311082065,3588466.3482592506,assets
2020-10-16,1298425369,3474419.654277381,assets
2020-10-15,1150463033,3050008.040827147,assets
2020-10-14,1111641486,2925680.2979260976,assets
2020-10-13,1131071828,2941592.749213284,assets
2020-10-12,1113407413,2980611.4656672473,assets
2020-10-11,1124706696,3039254.9748689397,assets
2020-10-10,1073300026,2940386.899347981,assets
2020-10-09,1010870395,2878906.3737077434,assets
2020-10-08,940229114,2755088.6805168926,assets
2020-10-07,923708357,2705093.7329780064,assets
2020-10-06,891928705,2532233.781903869,assets
2020-10-05,968666438,2745575.3465037835,assets
2020-10-04,950061942,2735329.3467307747,assets
2020-10-03,926402981,2670133.9703127253,assets
2020-10-02,922937110,2605032.9108922062,assets
2020-10-01,812024785,2248006.15968108,assets
2020-09-30,831215823,2307074.365094784,assets
2020-09-29,827755311,2330260.996002477,assets
2020-09-28,753604821,2104394.797687861,assets
2020-09-27,628748856,1765404.621648182,assets
2020-09-26,657660669,1853243.9174909117,assets
2020-09-25,601011809,1714629.148122789,assets
2020-09-24,588205079,1804863.6974532066,assets
2020-09-23,584313031,1686621.1494053805,assets
2020-09-22,597110681,1744611.351019693,assets
2020-09-21,583945356,1568986.3936804773,assets
2020-09-20,608598810,1578029.947882905,assets
2020-09-19,629853141,1634835.676278973,assets
2020-09-18,644005615,1654733.2022919396,assets
2020-09-17,655830529,1794976.4047404001,assets
2020-09-16,695510383,1905142.5288300875,assets
2020-09-15,653197368,1726436.812475221,assets
2020-09-14,655911521,1775853.5833220524,assets
2020-09-13,573100946,1467871.183054581,assets
2020-09-12,479688987,1274243.556913269,assets
2020-09-11,403076069,1087015.0993770394,assets
2020-09-10,425554265,1202198.612915984,assets
2020-09-09,379201349,1119512.7214218231,assets
2020-09-08,366144014,1036941.4160294534,assets
2020-09-07,368378739,1036052.2527843403,assets
2020-09-06,343916028,1017774.046343701,assets
2020-09-05,367563199,945840.814698541,assets
2020-09-04,348952777,899478.7395282899,assets
2020-09-03,414760013,940946.9656752648,assets
2020-09-02,368942335,779428.1926692721,assets
2020-09-01,369416805,851131.9609243601,assets
2020-08-31,348704146,813512.8452780888,assets
2020-08-30,303912621,756943.0161892901,assets
2020-08-29,296813697,747735.7274215897,assets
2020-08-28,281176066,731543.5164949527,assets
2020-08-27,266832293,686650.2650540401,assets
2020-08-26,243402973,630446.987670949,assets
2020-08-25,231162330,565548.588344669,assets
2020-08-24,265869165,679069.1790968534,assets
2020-08-23,234078839,591945.2736192597,assets
2020-08-22,207748595,535020.8472830286,assets
2020-08-21,209613542,503854.48295755015,assets
2020-08-20,218526182,536194.7785547784,assets
2020-08-19,224269009,528549.9021941504,assets
2020-08-18,227381334,527579.1410473561,assets
2020-08-17,217832112,508727.6956491277,assets
2020-08-16,166078476,384975.60500695405,assets
2020-08-15,152527319,350162.58178562415,assets
2020-08-14,155514035,369128.96985521005,assets
2020-08-13,140683077,362968.7995046312,assets
2020-08-12,153141342,403449.4493914327,assets
2020-08-11,156385806,395733.09884103446,assets
2020-08-10,159875177,410125.64003899234,assets
2020-08-09,146798231,372896.6672593797,assets
2020-08-08,136940391,360996.44382348296,assets
2020-08-07,145773761,370426.0437577822,assets
2020-08-06,148383892,371740.384808097,assets
2020-08-05,144629175,371921.6576233703,assets
2020-08-04,139520297,360918.5839563339,assets
2020-08-03,117164066,315313.1654017977,assets
2020-08-02,122719972,317245.2291704367,assets
2020-08-01,115128338,332289.48538112966,assets
2020-07-31,116763825,349017.5609027051,assets
2020-07-30,115324295,362028.8651703029,assets
2020-07-29,119407192,377739.3692069216,assets
2020-07-28,112738686,351758.7706708268,assets
2020-07-27,99387011,320613.60366463434,assets
2020-07-26,77896401,258114.58630173298,assets
2020-07-25,68827745,247483.8912660458,assets
2020-07-24,63866900,232725.6495281128,assets
2020-07-23,61444290,233975.43886371425,assets
2020-07-22,60965690,249002.16467897402,assets
2020-07-21,62769692,265298.7827557058,assets
2020-07-20,67028541,281526.06577344704,assets
2020-07-19,75840192,321030.27429732477,assets
2020-07-18,73942070,318977.05017039814,assets
2020-07-17,69719129,297043.7092582335,assets
2020-07-16,69086941,289430.0,assets
2020-07-15,69381209,288703.4329227697,assets
2020-07-14,67049028,279336.0329958755,assets
2020-07-13,67526901,278691.295914156,assets
2020-07-12,64630465,269743.1761268781,assets
2020-07-11,63523727,263125.3707232209,assets
2020-07-10,63863614,263844.71803346416,assets
2020-07-09,63541877,258027.60090960775,assets
2020-07-08,61522317,256963.98379416927,assets
2020-07-07,60201681,250090.0672981057,assets
2020-07-06,58362751,254636.7844677138,assets
2020-07-05,56543965,244398.18896957123,assets
2020-07-04,55344266,243657.06612661792,assets
2020-07-03,49335664,216888.66224117466,assets
2020-07-02,48831254,209702.19874602763,assets
2020-07-01,48039628,211553.76078914915,assets
2020-06-30,47058858,206380.39645645116,assets
2020-06-29,45194665,199605.4456320113,assets
2020-06-28,43235960,193891.92340463697,assets
2020-06-27,40110178,173539.47129321162,assets
2020-06-26,36926573,157335.20664678313,assets
2020-06-25,35890940,152112.481457936,assets
2020-06-24,34513556,142025.24998971235,assets
2020-06-23,33441288,138267.12974448025,assets
2020-06-22,31481926,137014.9540845193,assets
2020-06-21,30692488,133393.4025815985,assets
2020-06-20,29691246,129176.61953447902,assets
2020-06-19,28718842,124286.32881810707,assets
2020-06-18,28569452,122626.19967379174,assets
2020-06-17,28856228,122808.1372090054,assets
2020-06-16,28464074,123285.1437976438,assets
2020-06-15,28774814,123661.58408182561,assets
2020-06-14,29434891,123936.38315789473,assets
2020-06-13,29102214,122149.90136411332,assets
2020-06-12,28588344,123780.49878766887,assets
2020-06-11,29908120,121770.7748055861,assets
2020-06-10,29332676,120250.38330668634,assets
2020-06-09,29027993,117875.3878015106,assets
2020-06-08,28993819,118978.28798883827,assets
2020-06-07,28735122,119188.36119291552,assets
2020-06-06,28577166,118982.28828378713,assets
2020-06-05,28452708,117500.34276275037,assets
2020-06-04,28376805,116834.67144268774,assets
2020-06-03,27745242,116959.96121743531,assets
2020-06-02,27508011,112668.48658611509,assets
2020-06-01,26175607,113045.16087238178,assets
2020-05-31,27166824,111650.60003287852,assets
2020-05-30,24877898,113328.61698250729,assets
2020-05-29,24495494,112015.24602158405,assets
2020-05-28,23647094,113983.87158970402,assets
2020-05-27,22956486,112997.0761961016,assets
2020-05-26,23267878,112666.46329653301,assets
2020-05-25,23581975,114575.721504227,assets
2020-05-24,23824105,113724.30664948208,assets
2020-05-23,23907906,114195.19487963314,assets
2020-05-22,23479057,116770.56249067489,assets
2020-05-21,23697748,112647.94409849314,assets
2020-05-20,23942504,112016.95517918967,assets
2020-05-19,23822828,111222.87688500865,assets
2020-05-18,23398339,113281.71871217623,assets
2020-05-17,23207508,115569.48359145461,assets
2020-05-16,23042824,118101.70672953717,assets
2020-05-15,23438303,115550.69512916583,assets
2020-05-14,23751736,118675.60707504748,assets
2020-05-13,23757095,123857.43704707784,assets
2020-05-12,23705651,126876.74480839222,assets
2020-05-11,23720899,125927.15931411582,assets
2020-05-10,26057514,124480.55223809296,assets
2020-05-09,26216343,124365.95351043642,assets
2020-05-08,26320608,124665.40993700565,assets
2020-05-07,25282537,127220.53539978867,assets
2020-05-06,24375690,118743.61847233048,assets
2020-05-05,23705338,114485.35690138125,assets
2020-05-04,23631785,112302.35707836333,assets
2020-05-03,23755296,111391.24073900403,assets
2020-05-02,23419535,110105.94734367654,assets
2020-05-01,22703703,109801.72655607681,assets
2020-04-30,23114330,107613.62260812888,assets
2020-04-29,21337529,108731.802894415,assets
2020-04-28,18695839,95318.84878148264,assets
2020-04-27,18547790,94395.59265102551,assets
2020-04-26,18316615,94298.88282537067,assets
2020-04-25,17635551,94146.6527866752,assets
2020-04-24,17523976,94693.48319463959,assets
2020-04-23,16981225,92339.450788472,assets
2020-04-22,16053289,92547.49798224375,assets
2020-04-21,16039120,92476.47601476015,assets
2020-04-20,16718527,91739.06387181739,assets
2020-04-19,39791108,210279.06780108865,assets
2020-04-18,39533662,228941.75353254576,assets
2020-04-17,40614949,234010.99907812857,assets
2020-04-16,35443291,226706.47946782652,assets
2020-04-15,37599960,233076.8658566824,assets
2020-04-14,36511934,231895.42076849795,assets
2020-04-13,36111858,226463.4265646557,assets
2020-04-12,34909211,218496.6576954372,assets
2020-04-11,34598074,218560.1642451042,assets
2020-04-10,37430567,219869.40202067667,assets
2020-04-09,37713770,217596.1804754212,assets
2020-04-08,33361803,202119.2475463468,assets
2020-04-07,32461422,189191.1761277538,assets
2020-04-06,30143883,209565.37124582872,assets
2020-04-05,30054430,207386.35109025668,assets
2020-04-04,30630691,216120.0239892754,assets
2020-04-03,29672431,209167.0026786973,assets
2020-04-02,28533237,209080.65508903057,assets
2020-04-01,27690025,205889.0995613057,assets
2020-03-31,27951908,210259.57574845795,assets
2020-03-30,27565496,218375.15646042937,assets
2020-03-29,26600517,200804.08394353438,assets
2020-03-28,25553044,191998.22676384402,assets
2020-03-27,25732257,183500.3708193682,assets
2020-03-26,30241057,220143.09529009246,assets
2020-03-25,29229771,208933.31665475338,assets
2020-03-24,26329078,191539.92434162664,assets
2020-03-23,23971099,193206.24647376483,assets
2020-03-22,20980212,157061.02709986523,assets
2020-03-21,21241676,158543.63337811615,assets
2020-03-20,22705058,165175.74567146806,assets
2020-03-19,17697990,147741.79814675683,assets
2020-03-18,17195017,147432.19583297608,assets
2020-03-17,15255437,135930.11672458344,assets
2020-03-16,17115993,135744.2541042113,assets
2020-03-15,17439393,140538.262551374,assets
2020-03-14,18431302,135554.18106935354,assets
2020-03-13,15357904,140485.7665568972,assets
2020-03-12,21614305,109873.44957299715,assets
2020-03-11,24141159,119445.64346148136,assets
2020-03-10,26050767,127737.40806119447,assets
2020-03-09,26409544,131064.73449131515,assets
2020-03-08,29835983,124006.57938487116,assets
2020-03-07,30024889,121509.0611088628,assets
2020-03-06,29372652,127684.97652582159,assets
2020-03-05,28609741,125746.04869901547,assets
2020-03-04,28957655,128256.06785366285,assets
2020-03-03,29068916,124061.78140070845,assets
2020-03-02,27830328,125855.05358838692,assets
2020-03-01,28082730,126203.17274851698,assets
2020-02-29,28717425,124972.47486835807,assets
2020-02-28,28664065,124572.20773576706,assets
2020-02-27,27782901,123386.33476928543,assets
2020-02-26,28538689,114880.80267289269,assets
2020-02-25,28841214,107922.51908396944,assets
2020-02-24,29590157,107455.99375385843,assets
2020-02-23,28138248,106234.18280665987,assets
2020-02-22,28439577,106567.15629332633,assets
2020-02-21,27042852,104561.93017051386,assets
2020-02-20,27990148,107762.17756217756,assets
2020-02-19,30273538,107200.91359773373,assets
2020-02-18,28708451,107249.1445008966,assets
2020-02-17,28845295,111290.15394112427,assets
2020-02-16,29306883,110658.82419574083,assets
2020-02-15,30604349,107203.1280650133,assets
2020-02-14,25658343,95679.39366819554,assets
2020-02-13,27398214,103101.58049221044,assets
2020-02-12,25498328,107547.04120798009,assets
2020-02-11,24340851,109328.29231045634,assets
2020-02-10,24303718,106501.83172655565,assets
2020-02-09,24587390,110272.18908373325,assets
2020-02-08,24070351,107992.06334963435,assets
2020-02-07,22821226,107237.56402424698,assets
2020-02-06,21991605,107944.85348255045,assets
2020-02-05,20919437,110632.16986620128,assets
2020-02-04,20958533,110511.64249934089,assets
2020-02-03,20558557,109127.64477944691,assets
2020-02-02,20379497,111065.98179737316,assets
2020-02-01,19385903,107897.27277787056,assets
2020-01-31,19656262,106618.90865697547,assets
2020-01-30,18694447,107587.74746777165,assets
2020-01-29,19017079,108297.71640091117,assets
2020-01-28,18460928,108657.61035903472,assets
2020-01-27,18337066,109032.38197169699,assets
2020-01-26,18003749,111168.56437171967,assets
2020-01-25,18258845,111743.23745410037,assets
2020-01-24,18009410,110297.70945614895,assets
2020-01-23,18412386,108845.98013714826,assets
2020-01-22,18028577,106382.11482858323,assets
2020-01-21,17498491,104662.30635803577,assets
2020-01-20,17619878,105319.0555887627,assets
2020-01-19,18672093,107046.33950581895,assets
2020-01-18,17952827,105716.80014132612,assets
2020-01-17,15535639,94470.2888415932,assets
2020-01-16,16813927,101142.48676612126,assets
2020-01-15,16536565,99707.95899909557,assets
2020-01-14,14872016,103056.03215300395,assets
2020-01-13,14994833,102012.60629974827,assets
2020-01-12,15251556,106661.6966221414,assets
2020-01-11,15034231,103470.27529249826,assets
2020-01-10,14383486,103926.9219653179,assets
2020-01-09,14613457,103648.88999219802,assets
2020-01-08,14593349,101915.97876946714,assets
2020-01-07,14804673,102270.46836142582,assets
2020-01-06,13566880,99383.78140795545,assets
2020-01-05,13373259,98739.3606024808,assets
2020-01-04,13309630,98626.3801407929,assets
2020-01-03,12327396,95739.32898415657,assets
2020-01-02,12713253,95696.29657508469,assets
2020-01-01,12104581,92267.55850293468,assets
2019-12-31,12095647,91122.84917884585,assets
2019-12-30,12304620,90441.89636163175,assets
2019-12-29,11943706,92265.01351873312,assets
2019-12-28,11377412,89318.6685507929,assets
2019-12-27,10905060,86315.18125692575,assets
2019-12-26,11114777,88058.76247821265,assets
2019-12-25,10800277,83781.52974943758,assets
2019-12-24,11104035,86171.3099487816,assets
2019-12-23,11227704,84406.1344158773,assets
2019-12-22,11145325,85799.2686682063,assets
2019-12-21,10947988,84579.63535228677,assets
2019-12-20,10864629,84169.7319491788,assets
2019-12-19,11196480,83931.63418290854,assets
2019-12-18,9915740,80793.12311578261,assets
2019-12-17,10346718,77087.75145283862,assets
2019-12-16,10681830,74174.22401222138,assets
2019-12-15,10506161,73137.21545422902,assets
2019-12-14,10386283,71256.05790340286,assets
2019-12-13,10153515,69535.09793179017,assets
2019-12-12,10184419,70266.44818545604,assets
2019-12-11,10345875,70428.0122532335,assets
2019-12-10,10412738,70332.57683215129,assets
2019-12-09,10334455,67940.66793767668,assets
2019-12-08,10232021,68625.22468142187,assets
2019-12-07,10370754,69420.67072762568,assets
2019-12-06,10167908,68364.87594970752,assets
2019-12-05,10024834,68574.00642998837,assets
2019-12-04,10116596,68194.10852713179,assets
2019-12-03,10495491,70025.9607686149,assets
2019-12-02,10454898,68845.63413670486,assets
2019-12-01,10367476,67756.85249330109,assets
2019-11-30,10512038,67579.8007071681,assets
2019-11-29,10282947,67708.87601237901,assets
2019-11-28,10401276,67470.65386611313,assets
2019-11-27,10302568,69214.43063486731,assets
2019-11-26,9989384,67936.50707290534,assets
2019-11-25,9803726,69137.70098730606,assets
2019-11-24,10404488,67535.29793586914,assets
2019-11-23,10337639,68402.29603652484,assets
2019-11-22,10760513,66570.85498638952,assets
2019-11-21,11354031,64599.6301775148,assets
2019-11-20,11648134,65853.3129805518,assets
2019-11-19,11730989,65455.80292378082,assets
2019-11-18,11937570,64142.55010477674,assets
2019-11-17,11893721,64436.67244555206,assets
2019-11-16,11720492,64764.83395037851,assets
2019-11-15,12049749,64832.395351339714,assets
2019-11-14,12507755,66080.70054945056,assets
2019-11-13,12592001,67039.34941170206,assets
2019-11-12,12131728,65336.75140025851,assets
2019-11-11,12596995,66185.02075342825,assets
2019-11-10,12605235,67389.6551724138,assets
2019-11-09,12322751,66775.50124634226,assets
2019-11-08,12837760,68402.38704177323,assets
2019-11-07,12780627,66406.66632027435,assets
2019-11-06,12714589,66837.98033958892,assets
2019-11-05,12959766,69273.92559332906,assets
2019-11-04,12541731,68106.06027694813,assets
2019-11-03,12337254,66429.32371311652,assets
2019-11-02,12311270,66626.63708193527,assets
2019-11-01,12674872,69204.87032487032,assets
2019-10-31,12588922,68225.2438760026,assets
2019-10-30,12741737,66533.011331001,assets
2019-10-29,12917330,70675.32964928598,assets
2019-10-28,12561816,68056.21410770397,assets
2019-10-27,12030746,66804.07573990783,assets
2019-10-26,12437636,68211.23176483493,assets
2019-10-25,11250803,68858.57763633026,assets
2019-10-24,11003478,67258.4229828851,assets
2019-10-23,11344713,65455.302330948536,assets
2019-10-22,11410389,64640.77158395649,assets
2019-10-21,11463069,64359.4913255853,assets
2019-10-20,11628334,66314.99287140006,assets
2019-10-19,11387344,65104.01920987936,assets
2019-10-18,11603927,64376.84882108183,assets
2019-10-17,11599509,65235.414206175126,assets
2019-10-16,11852433,65005.391323424556,assets
2019-10-15,12151254,64163.343542084694,assets
2019-10-14,11985192,65002.668402212825,assets
2019-10-13,12245131,66524.3168359863,assets
2019-10-12,12039297,66048.37063857801,assets
2019-10-11,12335215,63672.19842048212,assets
2019-10-10,12539360,64512.83634305706,assets
2019-10-09,12042033,65980.1271163224,assets
2019-10-08,11753180,64748.677831643894,assets
2019-10-07,11414985,66051.29614627936,assets
2019-10-06,11910222,65896.99015159898,assets
2019-10-05,11790007,66385.17454954956,assets
2019-10-04,12295182,69609.81713185756,assets
2019-10-03,11696574,64010.14611722213,assets
2019-10-02,11554740,65177.910649819496,assets
2019-10-01,11670324,64105.04806371876,assets
2019-09-30,11671998,67750.16252612026,assets
2019-09-29,11515953,65161.27991851978,assets
2019-09-28,11301323,64179.243568629674,assets
2019-09-27,10955010,65559.60502692999,assets
2019-09-26,10368697,60547.13576642336,assets
2019-09-25,9921243,59355.327550104696,assets
2019-09-24,11498743,56649.63543206228,assets
2019-09-23,11592167,54354.41928072396,assets
2019-09-22,11826878,54441.53010495304,assets
2019-09-21,11833276,53907.68529907521,assets
2019-09-20,11896320,53596.68408722292,assets
2019-09-19,11360434,53695.86425296593,assets
2019-09-18,11122542,53111.173717887505,assets
2019-09-17,10698761,53609.0644886506,assets
2019-09-16,10312831,53642.81404421327,assets
2019-09-15,10237407,53815.94385743574,assets
2019-09-14,9794035,53713.03608643194,assets
2019-09-13,9943542,54709.99724896836,assets
2019-09-12,10007779,55809.60852107964,assets
2019-09-11,9835320,54317.77765505054,assets
2019-09-10,9659560,53197.26842163234,assets
2019-09-09,9195277,50316.153214774284,assets
2019-09-08,8719121,48601.56633221851,assets
2019-09-07,8477294,49881.10620770816,assets
2019-09-06,8603393,49229.760814831774,assets
2019-09-05,8697152,49514.101907201824,assets
2019-09-04,8536182,47589.7976250209,assets
2019-09-03,8505153,47496.24727760094,assets
2019-09-02,8411572,48878.91219710616,assets
2019-09-01,8259987,47460.27924615031,assets
2019-08-31,8613139,50841.9750900183,assets
2019-08-30,8490841,50013.789244271655,assets
2019-08-29,8720206,50144.94537090282,assets
2019-08-28,8819288,46781.71016337789,assets
