time,tvlusd,tvleth,dai,token
2019-39,115363311,652765.8631811236,0.0,compound
2019-38,113938870,647049.0658186155,0.0,compound
2019-38,106662637,638316.1998803114,0.0,compound
2019-38,108063346,631026.8379562044,0.0,compound
2019-38,105265761,629768.2381094825,0.0,compound
2019-38,119440711,588435.8606759286,0.0,compound
2019-38,125037039,586285.1737234491,0.0,compound
2019-38,127097171,585054.1843122813,0.0,compound
2019-37,127786988,582146.5445765569,0.0,compound
2019-37,128318594,578115.8497026489,0.0,compound
2019-37,123685568,584608.2525877961,0.0,compound
2019-37,123351393,589014.3873555536,0.0,compound
2019-37,120057437,601580.5832539961,0.0,compound
2019-37,120611800,627369.5708712614,0.0,compound
2019-37,127613513,670838.0013667665,0.0,compound
2019-36,123016852,674656.4220686629,0.0,compound
2019-36,122998597,676746.0632737278,0.0,compound
2019-36,120281331,670763.6125362479,0.0,compound
2019-36,120924578,667833.313083338,0.0,compound
2019-36,121371620,668419.5395968718,0.0,compound
2019-36,123041841,673279.5677154582,0.0,compound
2019-36,121413872,676777.435897436,0.0,compound
2019-35,117999179,694317.0285378053,0.0,compound
2019-35,118446049,677764.0707255665,0.0,compound
2019-35,118151445,672652.6900085397,0.0,compound
2019-35,120958264,674350.5825946367,0.0,compound
2019-35,120591919,673434.5172278996,0.0,compound
2019-35,116217271,675328.4386077053,0.0,compound
2019-35,115321256,662613.5141346817,0.0,compound
2019-34,113696268,671130.7951124491,0.0,compound
2019-34,107265065,631825.7937209165,0.0,compound
2019-34,107827469,620054.4508338125,0.0,compound
2019-34,116037079,615516.0142159982,0.0,compound
2019-34,116371900,616703.2326444092,0.0,compound
2019-34,115409397,615123.1052126639,0.0,compound
2019-34,117288613,611132.8313880784,0.0,compound
2019-33,118117237,604272.9677188315,0.0,compound
2019-33,114939837,601244.1125699639,0.0,compound
2019-33,113094436,602816.6728852406,0.0,compound
2019-33,117325717,595803.966077595,0.0,compound
2019-33,117514504,578433.2742665879,0.0,compound
2019-33,112611947,576314.9795291709,0.0,compound
2019-33,108714063,583825.0523602384,0.0,compound
2019-32,102710005,553007.0801701393,0.0,compound
2019-32,101313790,536676.5017480665,0.0,compound
2019-32,96675629,517313.9394263698,0.0,compound
2019-32,105136857,503432.5656004597,0.0,compound
2019-32,103919567,492229.85505873436,0.0,compound
2019-32,105164713,484540.6975672689,0.0,compound
2019-32,100825832,488142.4933430162,0.0,compound
2019-31,101209883,480647.2099539346,0.0,compound
2019-31,104874815,472856.37314576854,0.0,compound
2019-31,108249512,478302.89855072467,0.0,compound
2019-31,105822762,467911.0452776795,0.0,compound
2019-31,106979455,458765.1914747632,0.0,compound
2019-31,103243127,463368.4619182263,0.0,compound
2019-31,102453548,460858.92672394397,0.0,compound
2019-30,99770558,457957.21105296974,0.0,compound
2019-30,98278292,450838.5338777008,0.0,compound
2019-30,95899734,438599.2865309856,0.0,compound
2019-30,91974600,437162.4126621988,0.0,compound
2019-30,91584802,433866.13292908244,0.0,compound
2019-30,92162266,436333.0461130575,0.0,compound
2019-30,90268076,435194.65818146756,0.0,compound
2019-29,94427059,429780.4332984389,0.0,compound
2019-29,87993292,400698.05100182147,0.0,compound
2019-29,84824281,391021.44009588344,0.0,compound
2019-29,81178206,382320.9438138746,0.0,compound
2019-29,78931356,363103.1189621861,0.0,compound
2019-29,75605670,335518.1947279666,0.0,compound
2019-29,74898713,327140.0436776589,0.0,compound
2019-28,70424398,318101.0795428881,0.0,compound
2019-28,66234872,293308.2632184926,0.0,compound
2019-28,61276553,289792.1636320644,0.0,compound
2019-28,52856494,266132.0880116812,0.0,compound
2019-28,58695628,257087.4162323157,0.0,compound
2019-28,51689387,228420.995183172,0.0,compound
2019-28,52912866,196555.96582466568,0.0,compound
2019-27,53295626,194028.0544633756,0.0,compound
2019-27,50908673,189413.52457491533,0.0,compound
2019-27,52865139,183215.98045331668,0.0,compound
2019-27,55091830,178921.86028384915,0.0,compound
2019-27,54962843,175684.33114911302,0.0,compound
2019-27,54302050,177631.82859012106,0.0,compound
2019-27,51580009,178904.68245985228,0.0,compound
2019-26,50858891,177103.77476755925,0.0,compound
2019-26,48204081,170014.04084223893,0.0,compound
2019-26,47697753,157902.97944185126,0.0,compound
2019-26,43529555,149237.36629182665,0.0,compound
2019-26,44057539,149530.06720065165,0.0,compound
2019-26,42825469,147612.94981387013,0.0,compound
2019-26,45898567,144063.29880728186,0.0,compound
2019-25,45630033,146696.7786529497,0.0,compound
2019-25,42656586,144578.99267895878,0.0,compound
2019-25,46349432,138928.81721719322,0.0,compound
2019-25,43745016,138473.0334588965,0.0,compound
2019-25,39341501,126479.66886352676,0.0,compound
2019-25,38308759,124229.85050426435,0.0,compound
2019-25,38408585,123806.80462882375,0.0,compound
2019-24,37363402,126287.44000540795,0.0,compound
