time,tvlusd,tvleth,dai,token
2019-51,11961355,94765.92457613694,1972986.677839,uniswap
2019-51,11991863,93025.07951283842,1907872.285253,uniswap
2019-51,11968018,92876.12913239174,1885663.040296,uniswap
2019-51,12354030,92873.47767253043,1805752.413981,uniswap
2019-51,12020828,92539.09160892994,1792747.982088,uniswap
2019-50,11906316,91983.28182941904,1781975.152539,uniswap
2019-50,11873774,91987.71304617292,1781025.347314,uniswap
2019-50,11969008,89722.69865067466,1801144.692125,uniswap
2019-50,11038557,89941.79907113175,1751651.426366,uniswap
2019-50,12245944,91237.84830874683,1772753.3036139999,uniswap
2019-50,12859124,89293.27130060412,1790418.071186,uniswap
2019-50,12864239,89552.65576052906,1835442.672694,uniswap
2019-49,13033933,89420.50631174534,1818706.011434,uniswap
2019-49,12888939,88268.31255992329,1841535.443429,uniswap
2019-49,12691561,87564.24037532772,1840648.867025,uniswap
2019-49,12610221,85842.21238938053,1854178.02892,uniswap
2019-49,12950930,87476.73083417764,1866093.842561,uniswap
2019-49,13675753,89906.99493787391,1873391.601016,uniswap
2019-49,13418413,89996.06304493631,1837362.911988,uniswap
2019-48,13763411,92130.73833589934,1845586.0558370003,uniswap
2019-48,13220264,88887.67565386943,1835147.167858,uniswap
2019-48,12819450,87690.33449620358,1845879.710226,uniswap
2019-48,13089750,88235.59150657231,1747015.7831759998,uniswap
2019-48,12843023,85688.70429677075,2010994.671048,uniswap
2019-48,12683741,83522.59317792702,2082453.742795,uniswap
2019-48,12727427,83180.36076073459,2067081.706444,uniswap
2019-47,12834836,82512.6068788171,2014056.419711,uniswap
2019-47,12402895,81667.84091657338,2011647.686713,uniswap
2019-47,12359837,80175.38271925272,1917564.858116,uniswap
2019-47,12162516,81709.88243197849,1931856.639011,uniswap
2019-47,12077283,82136.03781284005,1932955.623316,uniswap
2019-47,11870995,83716.46685472496,1976001.8579580002,uniswap
2019-47,12901889,83745.87173828378,1945263.8576810001,uniswap
2019-46,12177338,80575.25309336334,1952540.8735310002,uniswap
2019-46,12639061,78192.65652066321,1939055.628843,uniswap
2019-46,13430838,76415.7828857533,1872283.333247,uniswap
2019-46,13709153,77505.38783355948,1875894.574746,uniswap
2019-46,14263676,79587.52371387123,1769643.507935,uniswap
2019-46,14691727,78941.09397668045,1796839.808538,uniswap
2019-46,14586314,79024.34716654025,1793171.2474029998,uniswap
2019-45,14316343,79108.9296568492,1788603.0107099996,uniswap
2019-45,14760772,79418.76681373076,1764404.144397,uniswap
2019-45,14777913,78074.35016906171,1703935.521141,uniswap
